Country,Year,GDP_per_capita
SampleCountry,1962,2390.73459447107
SampleCountry,1961,2007
SampleCountry,1962,3153.9011312754
SampleCountry,1961,2008
SampleCountry,1962,3597.08798057009
SampleCountry,1961,2009
SampleCountry,1962,3807.97417321786
SampleCountry,1961,2010
SampleCountry,1962,4492.7136699046
SampleCountry,1961,2011
SampleCountry,1962,6081.08765700202
SampleCountry,1961,2012
SampleCountry,1962,7376.73517910716
SampleCountry,1961,2013
SampleCountry,1962,6414.0448463847
SampleCountry,1961,2014
SampleCountry,1962,5970.92660940072
SampleCountry,1961,2015
SampleCountry,1962,7082.2861666075
SampleCountry,1961,2016
SampleCountry,1962,6263.04086072815
SampleCountry,1961,2017
SampleCountry,1962,7040.41812068781
SampleCountry,1961,2018
SampleCountry,1962,6886.67809068704
SampleCountry,1961,2019
SampleCountry,1962,5820.3215576888
SampleCountry,1961,2020
SampleCountry,1962,5982.37030126471
SampleCountry,1961,2021
SampleCountry,1962,6548.03653824187
SampleCountry,1961,2022
SampleCountry,1962,7559.86165747394
SampleCountry,1961,2023
SampleCountry,1962,7755.632986437
SampleCountry,1961,2024
SampleCountry,1962,8098.70955668849
SampleCountry,1961,2025
SampleCountry,1962,9680.52798074468
SampleCountry,1961,2026
SampleCountry,1962,10022.9688543402
SampleCountry,1961,2027
SampleCountry,1962,12281.5058488303
SampleCountry,1961,1964
SampleCountry,1962,158.07868442474
SampleCountry,1961,1965
SampleCountry,1962,160.884657604243
SampleCountry,1961,1966
SampleCountry,1962,169.676011969978
SampleCountry,1961,1967
SampleCountry,1962,188.266459108559
SampleCountry,1961,1968
SampleCountry,1962,182.63105102087
SampleCountry,1961,1969
SampleCountry,1962,196.070860214793
SampleCountry,1961,1970
SampleCountry,1962,207.107448282699
SampleCountry,1961,1971
SampleCountry,1962,202.019784112174
SampleCountry,1961,1972
SampleCountry,1962,210.54303506308
SampleCountry,1961,1973
SampleCountry,1962,231.472622681997
SampleCountry,1961,1974
SampleCountry,1962,251.674939925522
SampleCountry,1961,1975
SampleCountry,1962,251.865223345708
SampleCountry,1961,1976
SampleCountry,1962,276.281203832114
SampleCountry,1961,1977
SampleCountry,1962,342.61680524885
SampleCountry,1961,1978
SampleCountry,1962,422.596900340106
SampleCountry,1961,1979
SampleCountry,1962,451.080682126863
SampleCountry,1961,1980
SampleCountry,1962,474.419492307446
SampleCountry,1961,1981
SampleCountry,1962,506.992087604076
SampleCountry,1961,1982
SampleCountry,1962,551.450411506054
SampleCountry,1961,1983
SampleCountry,1962,630.812793534129
SampleCountry,1961,1984
SampleCountry,1962,766.877736542572
SampleCountry,1961,1985
SampleCountry,1962,1006.00015616034
SampleCountry,1961,1986
SampleCountry,1962,907.53168253623
SampleCountry,1961,1987
SampleCountry,1962,791.006403384688
SampleCountry,1961,1988
SampleCountry,1962,686.748672829647
SampleCountry,1961,1989
SampleCountry,1962,636.856199971913
SampleCountry,1961,1990
SampleCountry,1962,579.667944289972
SampleCountry,1961,1991
SampleCountry,1962,630.539768663887
SampleCountry,1961,1992
SampleCountry,1962,644.961182126616
SampleCountry,1961,1993
SampleCountry,1962,638.113188854291
SampleCountry,1961,1994
SampleCountry,1962,726.948475588604
SampleCountry,1961,1995
SampleCountry,1962,756.185816260145
SampleCountry,1961,1996
SampleCountry,1962,662.720391550042
SampleCountry,1961,1997
SampleCountry,1962,651.833415263941
SampleCountry,1961,1998
SampleCountry,1962,649.431033142139
SampleCountry,1961,1999
SampleCountry,1962,804.855409128561
SampleCountry,1961,2000
SampleCountry,1962,875.305863437617
SampleCountry,1961,2001
SampleCountry,1962,897.049940791209
SampleCountry,1961,2002
SampleCountry,1962,875.411918497516
SampleCountry,1961,2003
SampleCountry,1962,608.282577558022
SampleCountry,1961,2004
SampleCountry,1962,627.981255873972
SampleCountry,1961,2005
SampleCountry,1962,585.719812696865
SampleCountry,1961,2006
SampleCountry,1962,620.758666040192
SampleCountry,1961,2007
SampleCountry,1962,761.062605963884
SampleCountry,1961,2008
SampleCountry,1962,919.622806859917
SampleCountry,1961,2009
SampleCountry,1962,1061.93915245774
SampleCountry,1961,2010
SampleCountry,1962,1218.8814661386
SampleCountry,1961,2011
SampleCountry,1962,1373.03187525257
SampleCountry,1961,2012
SampleCountry,1962,1514.16221630384
SampleCountry,1961,2013
SampleCountry,1962,1407.1107078637
SampleCountry,1961,2014
SampleCountry,1962,1619.29145687121
SampleCountry,1961,2015
SampleCountry,1962,1770.93355288195
SampleCountry,1961,2016
SampleCountry,1962,1790.5380975987
SampleCountry,1961,2017
SampleCountry,1962,1851.42579422784
SampleCountry,1961,2018
SampleCountry,1962,1878.73871460579
SampleCountry,1961,2019
SampleCountry,1962,1627.66404278518
SampleCountry,1961,2020
SampleCountry,1962,1445.51408493923
SampleCountry,1961,2021
SampleCountry,1962,1535.06887591976
SampleCountry,1961,2022
SampleCountry,1962,1604.66374694772
SampleCountry,1961,2023
SampleCountry,1962,1610.17142040812
SampleCountry,1961,2024
SampleCountry,1962,1472.99671243066
SampleCountry,1961,2025
SampleCountry,1962,1612.77003780241
SampleCountry,1961,2026
SampleCountry,1962,1686.89137493204
SampleCountry,1961,2027
SampleCountry,1962,1621.26148130945
SampleCountry,1961,2012
SampleCountry,1962,1654.21153546555
SampleCountry,1961,2013
SampleCountry,1962,1323.22068747862
SampleCountry,1961,2014
SampleCountry,1962,1498.27034985194
SampleCountry,1961,2015
SampleCountry,1962,1448.98435006408
SampleCountry,1961,2016
SampleCountry,1962,1109.26050083408
SampleCountry,1961,2017
SampleCountry,1962,1650.18943353528
SampleCountry,1961,2018
SampleCountry,1962,1242.73450181032
SampleCountry,1961,2019
SampleCountry,1962,1080.14718624765
SampleCountry,1961,1964
SampleCountry,1962,158.100147137028
SampleCountry,1961,1965
SampleCountry,1962,160.901874221843
SampleCountry,1961,1966
SampleCountry,1962,169.694639112863
SampleCountry,1961,1967
SampleCountry,1962,188.285013364548
SampleCountry,1961,1968
SampleCountry,1962,182.65594567984
SampleCountry,1961,1969
SampleCountry,1962,196.091718732954
SampleCountry,1961,1970
SampleCountry,1962,207.127525039152
SampleCountry,1961,1971
SampleCountry,1962,202.040124307772
SampleCountry,1961,1972
SampleCountry,1962,210.557419528473
SampleCountry,1961,1973
SampleCountry,1962,231.481945653491
SampleCountry,1961,1974
SampleCountry,1962,251.685457585957
SampleCountry,1961,1975
SampleCountry,1962,251.886643750847
SampleCountry,1961,1976
SampleCountry,1962,276.324980402645
SampleCountry,1961,1977
SampleCountry,1962,342.664637993645
SampleCountry,1961,1978
SampleCountry,1962,422.644767263857
SampleCountry,1961,1979
SampleCountry,1962,451.133575063953
SampleCountry,1961,1980
SampleCountry,1962,474.46834328887
SampleCountry,1961,1981
SampleCountry,1962,507.075725323015
SampleCountry,1961,1982
SampleCountry,1962,551.581961807816
SampleCountry,1961,1983
SampleCountry,1962,631.039532403956
SampleCountry,1961,1984
SampleCountry,1962,767.149038095441
SampleCountry,1961,1985
SampleCountry,1962,1006.23632701273
SampleCountry,1961,1986
SampleCountry,1962,907.760291328424
SampleCountry,1961,1987
SampleCountry,1962,791.245195488633
SampleCountry,1961,1988
SampleCountry,1962,687.008418655208
SampleCountry,1961,1989
SampleCountry,1962,637.157814543258
SampleCountry,1961,1990
SampleCountry,1962,580.060343793572
SampleCountry,1961,1991
SampleCountry,1962,631.002954809107
SampleCountry,1961,1992
SampleCountry,1962,645.484689756984
SampleCountry,1961,1993
SampleCountry,1962,638.66748933315
SampleCountry,1961,1994
SampleCountry,1962,727.606217404228
SampleCountry,1961,1995
SampleCountry,1962,756.831628273054
SampleCountry,1961,1996
SampleCountry,1962,663.477496474766
SampleCountry,1961,1997
SampleCountry,1962,652.646210291009
SampleCountry,1961,1998
SampleCountry,1962,650.243731698297
SampleCountry,1961,1999
SampleCountry,1962,805.66382510416
SampleCountry,1961,2000
SampleCountry,1962,876.072826252737
SampleCountry,1961,2001
SampleCountry,1962,897.895191683272
SampleCountry,1961,2002
SampleCountry,1962,876.31117153697
SampleCountry,1961,2003
SampleCountry,1962,609.214349454611
SampleCountry,1961,2004
SampleCountry,1962,628.872470754492
SampleCountry,1961,2005
SampleCountry,1962,586.603926531548
SampleCountry,1961,2006
SampleCountry,1962,621.725431714769
SampleCountry,1961,2007
SampleCountry,1962,761.999255064834
SampleCountry,1961,2008
SampleCountry,1962,920.705390675994
SampleCountry,1961,2009
SampleCountry,1962,1063.08564448322
SampleCountry,1961,2010
SampleCountry,1962,1220.10724440216
SampleCountry,1961,2011
SampleCountry,1962,1374.20119218667
SampleCountry,1961,2012
SampleCountry,1962,1515.16372226529
SampleCountry,1961,2013
SampleCountry,1962,1407.94722872905
SampleCountry,1961,2014
SampleCountry,1962,1620.2261656163
SampleCountry,1961,2015
SampleCountry,1962,1771.91673814938
SampleCountry,1961,2016
SampleCountry,1962,1791.52362904208
SampleCountry,1961,2017
SampleCountry,1962,1852.62697522306
SampleCountry,1961,2018
SampleCountry,1962,1879.95713710403
SampleCountry,1961,2019
SampleCountry,1962,1628.91285742916
SampleCountry,1961,2020
SampleCountry,1962,1446.87390976779
SampleCountry,1961,2021
SampleCountry,1962,1536.48268492506
SampleCountry,1961,2022
SampleCountry,1962,1606.1313576289
SampleCountry,1961,2023
SampleCountry,1962,1611.67363549653
SampleCountry,1961,2024
SampleCountry,1962,1474.05531054261
SampleCountry,1961,2025
SampleCountry,1962,1613.8768603775
SampleCountry,1961,2026
SampleCountry,1962,1688.40108402158
SampleCountry,1961,2027
SampleCountry,1962,1622.80705094435
SampleCountry,1961,1974
SampleCountry,1962,447.643587819139
SampleCountry,1961,1975
SampleCountry,1962,492.37147971616
SampleCountry,1961,1976
SampleCountry,1962,562.053946439587
SampleCountry,1961,1977
SampleCountry,1962,711.091321526448
SampleCountry,1961,1978
SampleCountry,1962,1100.97242520115
SampleCountry,1961,1979
SampleCountry,1962,1144.77532170477
SampleCountry,1961,1980
SampleCountry,1962,1290.6661003273
SampleCountry,1961,1981
SampleCountry,1962,1521.93442411081
SampleCountry,1961,1982
SampleCountry,1962,1726.89522644424
SampleCountry,1961,1983
SampleCountry,1962,2149.34425227443
SampleCountry,1961,1984
SampleCountry,1962,2943.94175452168
SampleCountry,1961,1985
SampleCountry,1962,2848.36485619991
SampleCountry,1961,1986
SampleCountry,1962,2760.98573268254
SampleCountry,1961,1987
SampleCountry,1962,2608.43621224733
SampleCountry,1961,1988
SampleCountry,1962,2621.52665139691
SampleCountry,1961,1989
SampleCountry,1962,2551.51811914088
SampleCountry,1961,1990
SampleCountry,1962,2506.79391091469
SampleCountry,1961,1991
SampleCountry,1962,2887.19766500513
SampleCountry,1961,1992
SampleCountry,1962,3066.32901756233
SampleCountry,1961,1993
SampleCountry,1962,3079.54973343551
SampleCountry,1961,1994
SampleCountry,1962,3468.37741576392
SampleCountry,1961,1995
SampleCountry,1962,3580.61282699231
SampleCountry,1961,1996
SampleCountry,1962,3779.57443022664
SampleCountry,1961,1997
SampleCountry,1962,3729.21741145069
SampleCountry,1961,1998
SampleCountry,1962,3949.51185197188
SampleCountry,1961,1999
SampleCountry,1962,4470.5166241373
SampleCountry,1961,2000
SampleCountry,1962,4595.29211914893
SampleCountry,1961,2001
SampleCountry,1962,4782.7901959143
SampleCountry,1961,2002
SampleCountry,1962,4766.42210145947
SampleCountry,1961,2003
SampleCountry,1962,4989.86333733809
SampleCountry,1961,2004
SampleCountry,1962,5122.20615403225
SampleCountry,1961,2005
SampleCountry,1962,5053.81529458813
SampleCountry,1961,2006
SampleCountry,1962,5368.45611944074
SampleCountry,1961,2007
SampleCountry,1962,6258.3429210138
SampleCountry,1961,2008
SampleCountry,1962,7165.83677706502
SampleCountry,1961,2009
SampleCountry,1962,7958.07276035479
SampleCountry,1961,2010
SampleCountry,1962,8819.64066944102
SampleCountry,1961,2011
SampleCountry,1962,10197.6124403674
SampleCountry,1961,2012
SampleCountry,1962,10964.6757847196
SampleCountry,1961,2013
SampleCountry,1962,9577.41204965688
SampleCountry,1961,2014
SampleCountry,1962,10087.5144699907
SampleCountry,1961,2015
SampleCountry,1962,11198.9995772564
SampleCountry,1961,2016
SampleCountry,1962,11149.6078319649
SampleCountry,1961,2017
SampleCountry,1962,11440.0449192309
SampleCountry,1961,2018
SampleCountry,1962,11677.6587312097
SampleCountry,1961,2019
SampleCountry,1962,10690.6175098911
SampleCountry,1961,2020
SampleCountry,1962,10942.7122470745
SampleCountry,1961,2021
SampleCountry,1962,11875.6287573479
SampleCountry,1961,2022
SampleCountry,1962,12723.981268455
SampleCountry,1961,2023
SampleCountry,1962,12739.8388742478
SampleCountry,1961,2024
SampleCountry,1962,11381.557900564
SampleCountry,1961,2025
SampleCountry,1962,13092.4975736112
SampleCountry,1961,2026
SampleCountry,1962,14371.4935939925
SampleCountry,1961,2027
SampleCountry,1962,15086.0915547842
SampleCountry,1961,1974
SampleCountry,1962,479.373226585893
SampleCountry,1961,1975
SampleCountry,1962,470.047210516664
SampleCountry,1961,1976
SampleCountry,1962,511.225883278212
SampleCountry,1961,1977
SampleCountry,1962,676.480648564475
SampleCountry,1961,1978
SampleCountry,1962,682.841924804006
SampleCountry,1961,1979
SampleCountry,1962,693.150687886501
SampleCountry,1961,1980
SampleCountry,1962,585.225491976985
SampleCountry,1961,1981
SampleCountry,1962,538.961153996478
SampleCountry,1961,1982
SampleCountry,1962,586.866567172971
SampleCountry,1961,1983
SampleCountry,1962,683.1642785186
SampleCountry,1961,1984
SampleCountry,1962,828.688007722406
SampleCountry,1961,1985
SampleCountry,1962,829.888818772033
SampleCountry,1961,1986
SampleCountry,1962,783.429221364288
SampleCountry,1961,1987
SampleCountry,1962,719.585065944304
SampleCountry,1961,1988
SampleCountry,1962,735.13352186245
SampleCountry,1961,1989
SampleCountry,1962,761.407990592529
SampleCountry,1961,1990
SampleCountry,1962,1042.99511241999
SampleCountry,1961,1991
SampleCountry,1962,1017.85413731046
SampleCountry,1961,1992
SampleCountry,1962,846.60177007008
SampleCountry,1961,1993
SampleCountry,1962,821.353482144847
SampleCountry,1961,1994
SampleCountry,1962,970.060189603816
SampleCountry,1961,1995
SampleCountry,1962,855.105075821698
SampleCountry,1961,1996
SampleCountry,1962,740.471126547797
SampleCountry,1961,1997
SampleCountry,1962,963.785325047007
SampleCountry,1961,1998
SampleCountry,1962,989.50053269625
SampleCountry,1961,1999
SampleCountry,1962,768.710751184259
SampleCountry,1961,2000
SampleCountry,1962,987.048712395264
SampleCountry,1961,2001
SampleCountry,1962,661.668232822488
SampleCountry,1961,2002
SampleCountry,1962,513.569380269738
SampleCountry,1961,2003
SampleCountry,1962,542.692548018387
SampleCountry,1961,2004
SampleCountry,1962,529.089383412262
SampleCountry,1961,2005
SampleCountry,1962,518.88050130005
SampleCountry,1961,2006
SampleCountry,1962,568.10257252271
SampleCountry,1961,2007
SampleCountry,1962,663.696211810494
SampleCountry,1961,2008
SampleCountry,1962,726.560882130444
SampleCountry,1961,2009
SampleCountry,1962,844.169181884274
SampleCountry,1961,2010
SampleCountry,1962,861.970707697664
SampleCountry,1961,2011
SampleCountry,1962,878.885791918745
SampleCountry,1961,2012
SampleCountry,1962,1081.8684584729
SampleCountry,1961,2013
SampleCountry,1962,1128.28046213305
SampleCountry,1961,2014
SampleCountry,1962,1045.20958234528
SampleCountry,1961,2015
SampleCountry,1962,1219.80189089671
SampleCountry,1961,2016
SampleCountry,1962,1210.79264672325
SampleCountry,1961,2017
SampleCountry,1962,1382.5757842916
SampleCountry,1961,2018
SampleCountry,1962,1489.67633417608
SampleCountry,1961,2019
SampleCountry,1962,1298.10946596396
SampleCountry,1961,2020
SampleCountry,1962,1434.87018050521
SampleCountry,1961,2021
SampleCountry,1962,1555.79477812888
SampleCountry,1961,2022
SampleCountry,1962,1825.59971753966
SampleCountry,1961,2023
SampleCountry,1962,1935.2931816596
SampleCountry,1961,2024
SampleCountry,1962,2167.22001796925
SampleCountry,1961,2025
SampleCountry,1962,2362.58827248102
SampleCountry,1961,2026
SampleCountry,1962,2389.73729784737
SampleCountry,1961,2027
SampleCountry,1962,2940.93352926715
SampleCountry,1961,1964
SampleCountry,1962,377.579399662016
SampleCountry,1961,1965
SampleCountry,1962,394.80774658988
SampleCountry,1961,1966
SampleCountry,1962,409.105638366818
SampleCountry,1961,1967
SampleCountry,1962,424.025532430631
SampleCountry,1961,1968
SampleCountry,1962,434.893751961714
SampleCountry,1961,1969
SampleCountry,1962,481.71875
SampleCountry,1961,1970
SampleCountry,1962,574.84107690217
SampleCountry,1961,1971
SampleCountry,1962,644.042967325106
SampleCountry,1961,1972
SampleCountry,1962,680.595348207639
SampleCountry,1961,1973
SampleCountry,1962,707.674445225753
SampleCountry,1961,1974
SampleCountry,1962,724.484901513275
SampleCountry,1961,1975
SampleCountry,1962,767.990365675678
SampleCountry,1961,1976
SampleCountry,1962,784.951674957789
SampleCountry,1961,1977
SampleCountry,1962,857.69079166793
SampleCountry,1961,1978
SampleCountry,1962,1041.08454668306
SampleCountry,1961,1979
SampleCountry,1962,1190.01968453614
SampleCountry,1961,1980
SampleCountry,1962,1301.86536317022
SampleCountry,1961,1981
SampleCountry,1962,1665.94384873282
SampleCountry,1961,1982
SampleCountry,1962,1927.90601359888
SampleCountry,1961,1983
SampleCountry,1962,2072.28775271317
SampleCountry,1961,1984
SampleCountry,1962,2117.87083385503
SampleCountry,1961,1985
SampleCountry,1962,2367.76851800063
SampleCountry,1961,1986
SampleCountry,1962,2429.92391549707
SampleCountry,1961,1987
SampleCountry,1962,2332.69790308016
SampleCountry,1961,1988
SampleCountry,1962,2260.63794993629
SampleCountry,1961,1989
SampleCountry,1962,2255.97717664327
SampleCountry,1961,1990
